consumer_id,tradeline_id,subscriber_name,subscriber_code,account_type,opened,closed,credit_limit,high_credit,balance,past_due,payment_status,terms,months_reviewed
C0767,T02244,Bank_519,SUB76821,installment,2011-05-17,2012-05-16,0,18000,2380.19,500,current,R,173
C0767,T02245,Bank_692,SUB96156,installment,2012-11-24,2014-11-24,0,8000,4296.07,100,current,R,155
C0768,T02246,Bank_208,SUB80691,installment,2019-12-22,2020-12-21,0,22000,17438.6,250,30_days_late,R,70
C0768,T02247,Bank_697,SUB33946,revolving,2020-04-22,2022-04-22,5000,5000,4422.53,250,current,R,66
C0768,T02248,Bank_108,SUB28385,revolving,2024-02-22,2027-02-21,10000,10000,2387.88,750,30_days_late,R,20
C0769,T02249,Bank_764,SUB55644,installment,2024-11-03,2026-11-03,0,18000,3572.55,500,current,R,11
C0769,T02250,Bank_793,SUB64156,revolving,2020-04-22,2023-04-22,10000,10000,7484.91,0,current,R,66
C0770,T02251,Bank_918,SUB23874,mortgage,2024-12-17,,0,250000,159642.67,250,60_days_late,R,10
C0770,T02252,Bank_169,SUB26357,mortgage,2011-12-02,2013-12-01,0,180000,163537.94,500,current,R,166
C0770,T02253,Bank_123,SUB50714,installment,2015-05-13,2019-05-12,0,22000,11790.2,500,current,R,125
C0771,T02254,Bank_609,SUB17771,installment,2023-07-16,2027-07-15,0,18000,2933.59,500,current,R,27
C0771,T02255,Bank_336,SUB41744,revolving,2018-10-18,2019-10-18,1000,1000,960.48,750,current,R,84
C0771,T02256,Bank_415,SUB59310,mortgage,2015-06-15,2018-06-14,0,320000,75252.39,750,current,R,124
C0771,T02257,Bank_754,SUB17477,installment,2023-09-19,,0,18000,10740.43,100,current,R,25
C0772,T02258,Bank_122,SUB47029,mortgage,2017-09-04,2021-09-03,0,250000,67669.23,250,current,R,97
C0772,T02259,Bank_933,SUB44640,mortgage,2013-02-22,2014-02-22,0,450000,340691.24,250,current,R,152
C0772,T02260,Bank_586,SUB17453,mortgage,2021-12-13,2022-12-13,0,180000,32293.63,100,30_days_late,R,46
C0773,T02261,Bank_925,SUB99473,installment,2017-05-08,,0,18000,3778.16,500,30_days_late,R,101
C0773,T02262,Bank_787,SUB30294,mortgage,2025-05-01,,0,320000,70907.37,100,current,R,5
C0774,T02263,Bank_128,SUB59699,mortgage,2013-02-27,2014-02-27,0,180000,23220.17,100,current,R,152
C0774,T02264,Bank_791,SUB50539,mortgage,2010-08-04,2014-08-03,0,250000,17661.94,250,current,R,182
C0775,T02265,Bank_785,SUB27837,mortgage,2015-11-28,2019-11-27,0,250000,184583.07,250,current,R,119
C0775,T02266,Bank_245,SUB64144,revolving,2020-07-04,2024-07-03,30000,30000,9604.9,500,current,R,63
C0775,T02267,Bank_257,SUB62622,installment,2012-09-09,,0,18000,3982.82,500,current,R,157
C0776,T02268,Bank_287,SUB35100,mortgage,2014-12-21,2015-12-21,0,180000,50206.15,500,60_days_late,R,130
C0776,T02269,Bank_275,SUB76582,revolving,2014-04-12,2019-04-11,5000,5000,2553.65,500,current,R,138
C0776,T02270,Bank_745,SUB69121,installment,2010-06-01,,0,18000,1147.47,100,current,R,184
C0776,T02271,Bank_594,SUB43175,revolving,2016-06-09,2019-06-09,5000,5000,968.0,750,current,R,112
C0777,T02272,Bank_108,SUB60663,revolving,2018-10-13,2023-10-12,1000,1000,313.87,100,current,R,84
C0777,T02273,Bank_707,SUB39867,mortgage,2014-07-10,2016-07-09,0,450000,166314.72,250,current,R,135
C0777,T02274,Bank_260,SUB57246,revolving,2021-11-28,2025-11-27,20000,20000,2332.98,500,current,R,47
C0778,T02275,Bank_747,SUB43144,revolving,2021-12-07,2022-12-07,10000,10000,780.29,250,current,R,46
C0778,T02276,Bank_403,SUB36383,revolving,2024-01-15,2028-01-14,5000,5000,3308.46,100,current,R,21
C0778,T02277,Bank_749,SUB88313,revolving,2013-11-13,2015-11-13,5000,5000,381.84,500,current,R,143
C0779,T02278,Bank_611,SUB87533,installment,2018-05-05,2023-05-04,0,12000,8139.02,100,current,R,89
C0779,T02279,Bank_996,SUB25201,installment,2018-10-14,2021-10-13,0,18000,12650.48,750,current,R,84
C0779,T02280,Bank_209,SUB79348,installment,2015-08-24,2016-08-23,0,18000,12128.61,250,current,R,122
C0779,T02281,Bank_781,SUB26953,revolving,2017-03-28,2020-03-27,2000,2000,449.49,0,current,R,103
C0780,T02282,Bank_498,SUB54086,mortgage,2022-02-15,2025-02-14,0,180000,136041.79,100,current,R,44
C0780,T02283,Bank_239,SUB27204,revolving,2021-02-03,2025-02-02,20000,20000,1925.54,100,current,R,56
C0780,T02284,Bank_530,SUB74273,mortgage,2015-01-16,2018-01-15,0,320000,186929.93,250,current,R,129
C0781,T02285,Bank_906,SUB27457,mortgage,2018-03-07,2021-03-06,0,320000,73069.45,750,current,R,91
C0781,T02286,Bank_488,SUB10185,revolving,2024-09-07,2029-09-06,1000,1000,811.88,100,current,R,13
C0781,T02287,Bank_494,SUB84612,revolving,2025-08-25,2028-08-24,30000,30000,18647.24,0,current,R,2
C0782,T02288,Bank_464,SUB33791,revolving,2022-06-07,,5000,5000,4432.5,100,60_days_late,R,40
C0782,T02289,Bank_737,SUB37471,mortgage,2010-09-19,2011-09-19,0,450000,104895.94,500,current,R,181
C0782,T02290,Bank_381,SUB21224,revolving,2017-08-15,2019-08-15,2000,2000,1215.62,0,30_days_late,R,98
C0782,T02291,Bank_949,SUB13512,mortgage,2019-09-11,2021-09-10,0,450000,298371.59,0,current,R,73
C0783,T02292,Bank_260,SUB25890,mortgage,2014-07-18,2015-07-18,0,180000,85173.49,750,current,R,135
C0783,T02293,Bank_435,SUB91353,mortgage,2018-06-06,2021-06-05,0,450000,342687.92,250,current,R,88
C0783,T02294,Bank_984,SUB10396,mortgage,2024-06-04,2028-06-03,0,180000,37762.69,100,current,R,16
C0783,T02295,Bank_625,SUB91955,mortgage,2019-02-15,2021-02-14,0,320000,43805.91,100,current,R,80
C0784,T02296,Bank_688,SUB22709,installment,2023-08-21,2027-08-20,0,18000,12158.3,100,current,R,26
C0784,T02297,Bank_282,SUB75759,revolving,2019-06-02,2023-06-01,2000,2000,790.39,750,current,R,76
C0784,T02298,Bank_376,SUB96786,installment,2023-06-04,2024-06-03,0,12000,693.43,250,current,R,28
C0784,T02299,Bank_298,SUB48783,installment,2020-01-22,,0,22000,3528.52,750,current,R,69
C0785,T02300,Bank_853,SUB57173,installment,2016-10-10,2020-10-09,0,18000,17098.31,750,current,R,108
C0785,T02301,Bank_254,SUB66202,revolving,2020-08-09,2021-08-09,10000,10000,6398.04,0,current,R,62
C0785,T02302,Bank_153,SUB19500,mortgage,2019-02-17,2021-02-16,0,450000,241405.23,250,current,R,80
C0785,T02303,Bank_364,SUB42354,installment,2015-05-19,2016-05-18,0,18000,6518.14,250,30_days_late,R,125
C0786,T02304,Bank_905,SUB86009,installment,2010-05-15,2011-05-15,0,12000,4721.03,750,current,R,185
C0786,T02305,Bank_842,SUB30845,revolving,2015-07-23,,1000,1000,820.33,250,current,R,123
C0786,T02306,Bank_258,SUB42658,revolving,2025-04-11,2026-04-11,5000,5000,1969.08,250,charged_off,R,6
C0787,T02307,Bank_412,SUB33806,mortgage,2010-09-25,2015-09-24,0,320000,248372.73,250,current,R,181
C0787,T02308,Bank_317,SUB63380,mortgage,2020-07-13,2025-07-12,0,180000,154879.78,750,current,R,63
C0788,T02309,Bank_627,SUB52359,revolving,2011-12-07,2014-12-06,2000,2000,1617.88,250,current,R,166
C0788,T02310,Bank_536,SUB15764,installment,2023-12-18,2028-12-16,0,22000,17681.67,750,current,R,22
C0788,T02311,Bank_152,SUB46408,revolving,2010-08-09,,5000,5000,3878.46,750,current,R,182
C0788,T02312,Bank_819,SUB70087,installment,2012-12-28,2015-12-28,0,12000,4704.22,750,current,R,154
C0789,T02313,Bank_483,SUB75744,mortgage,2015-02-12,,0,450000,354596.0,500,current,R,128
C0789,T02314,Bank_339,SUB92282,mortgage,2023-07-04,2026-07-03,0,450000,141885.87,750,current,R,27
C0789,T02315,Bank_276,SUB20768,mortgage,2012-05-04,2017-05-03,0,450000,83788.25,500,current,R,161
C0790,T02316,Bank_815,SUB26111,mortgage,2015-03-07,2020-03-05,0,250000,34441.51,100,current,R,127
C0790,T02317,Bank_914,SUB73304,mortgage,2016-03-22,2019-03-22,0,320000,297648.72,500,current,R,115
C0790,T02318,Bank_403,SUB51372,revolving,2012-06-27,2015-06-27,30000,30000,27977.71,750,current,R,160
C0790,T02319,Bank_768,SUB62516,revolving,2023-09-19,2028-09-17,1000,1000,405.79,500,current,R,25
C0791,T02320,Bank_461,SUB26478,installment,2024-07-12,2028-07-11,0,22000,18631.24,750,current,R,15
C0791,T02321,Bank_172,SUB74357,mortgage,2010-09-22,2013-09-21,0,250000,145667.72,500,30_days_late,R,181
C0791,T02322,Bank_579,SUB57263,mortgage,2021-01-10,2026-01-09,0,450000,237622.93,750,charged_off,R,57
C0792,T02323,Bank_649,SUB71264,mortgage,2018-03-06,2019-03-06,0,320000,219087.35,250,current,R,91
C0792,T02324,Bank_542,SUB36498,revolving,2017-11-17,2020-11-16,1000,1000,384.71,500,current,R,95
C0792,T02325,Bank_940,SUB41334,installment,2011-04-06,2012-04-05,0,12000,880.62,250,charged_off,R,174
C0793,T02326,Bank_431,SUB54975,mortgage,2010-02-04,,0,320000,211788.98,500,current,R,188
C0793,T02327,Bank_521,SUB89772,installment,2025-06-12,2028-06-11,0,12000,6800.79,100,current,R,4
C0794,T02328,Bank_567,SUB21664,revolving,2018-06-15,2023-06-14,5000,5000,449.72,250,current,R,88
C0794,T02329,Bank_655,SUB85388,installment,2017-06-12,,0,22000,20997.72,250,current,R,100
C0794,T02330,Bank_798,SUB60734,revolving,2021-12-24,2024-12-23,10000,10000,6471.93,0,current,R,46
C0795,T02331,Bank_531,SUB32035,mortgage,2013-10-20,2014-10-20,0,450000,64688.72,500,current,R,144
C0795,T02332,Bank_596,SUB87313,mortgage,2016-07-26,,0,320000,48605.65,500,current,R,111
C0796,T02333,Bank_721,SUB17618,revolving,2016-07-16,2021-07-15,1000,1000,800.15,750,current,R,111
C0796,T02334,Bank_231,SUB26279,revolving,2020-12-24,2022-12-24,2000,2000,1076.85,250,current,R,58
C0796,T02335,Bank_287,SUB29726,installment,2021-11-03,2024-11-02,0,22000,4062.54,500,current,R,47
C0797,T02336,Bank_634,SUB30402,mortgage,2013-07-11,2015-07-11,0,250000,149390.14,0,current,R,147
C0797,T02337,Bank_154,SUB94306,installment,2019-04-24,2021-04-23,0,12000,7999.83,500,current,R,78
C0798,T02338,Bank_389,SUB79365,installment,2020-06-28,2025-06-27,0,8000,5325.28,100,current,R,64
C0798,T02339,Bank_352,SUB34129,revolving,2019-04-25,,10000,10000,2888.19,250,current,R,78
C0798,T02340,Bank_906,SUB36504,mortgage,2011-10-21,,0,450000,19559.59,100,current,R,168
C0799,T02341,Bank_232,SUB74089,mortgage,2010-10-01,2011-10-01,0,250000,61546.31,250,30_days_late,R,180
C0799,T02342,Bank_465,SUB72366,installment,2025-11-21,2029-11-20,0,18000,4805.37,750,current,R,1
C0800,T02343,Bank_208,SUB54510,installment,2020-06-10,2021-06-10,0,22000,20242.31,750,current,R,64
C0800,T02344,Bank_170,SUB55317,mortgage,2017-10-07,2022-10-06,0,250000,150731.95,100,current,R,96
C0801,T02345,Bank_858,SUB80725,mortgage,2013-04-09,2015-04-09,0,250000,141654.57,750,current,R,150
C0801,T02346,Bank_717,SUB89124,installment,2020-09-06,,0,22000,4430.49,100,current,R,61
C0802,T02347,Bank_783,SUB21473,revolving,2017-08-04,2018-08-04,10000,10000,3527.72,500,current,R,98
C0802,T02348,Bank_838,SUB98208,installment,2019-03-03,2020-03-02,0,12000,11564.44,750,current,R,79
C0803,T02349,Bank_315,SUB31019,revolving,2012-01-01,2014-12-31,10000,10000,2611.38,500,current,R,165
C0803,T02350,Bank_552,SUB62163,mortgage,2023-10-03,2025-10-02,0,180000,112730.22,250,current,R,24
C0803,T02351,Bank_716,SUB38612,mortgage,2017-06-06,2018-06-06,0,450000,407191.99,750,current,R,100
C0804,T02352,Bank_848,SUB65591,revolving,2021-04-02,2026-04-01,1000,1000,658.98,250,current,R,54
C0804,T02353,Bank_769,SUB13645,mortgage,2025-08-11,2028-08-10,0,450000,61097.27,500,60_days_late,R,2
C0805,T02354,Bank_878,SUB97838,revolving,2019-05-26,2021-05-25,2000,2000,1406.54,500,current,R,77
C0805,T02355,Bank_576,SUB50974,revolving,2023-09-10,,5000,5000,1524.09,250,current,R,25
C0806,T02356,Bank_790,SUB60673,installment,2016-06-25,2021-06-24,0,8000,6208.83,750,current,R,112
C0806,T02357,Bank_558,SUB51258,installment,2021-12-27,2026-12-26,0,18000,13995.12,250,current,R,46
C0806,T02358,Bank_230,SUB52738,mortgage,2014-03-19,2017-03-18,0,320000,202217.77,250,current,R,139
C0807,T02359,Bank_506,SUB64160,mortgage,2018-06-12,2023-06-11,0,320000,264195.81,250,current,R,88
C0807,T02360,Bank_179,SUB38924,installment,2011-05-03,2015-05-02,0,12000,901.45,750,current,R,173
C0808,T02361,Bank_787,SUB34928,revolving,2014-03-19,2015-03-19,20000,20000,15359.93,250,current,R,139
C0808,T02362,Bank_236,SUB83006,revolving,2014-03-20,2015-03-20,30000,30000,29090.35,500,current,R,139
C0808,T02363,Bank_317,SUB96406,installment,2018-01-15,2023-01-14,0,12000,7191.83,0,current,R,93
C0809,T02364,Bank_508,SUB66484,revolving,2019-08-13,2024-08-11,1000,1000,932.85,250,current,R,74
C0809,T02365,Bank_518,SUB76264,revolving,2022-07-20,2027-07-19,10000,10000,9121.13,500,current,R,39
C0809,T02366,Bank_588,SUB34164,mortgage,2015-11-24,2016-11-23,0,320000,109431.89,750,current,R,119
C0809,T02367,Bank_747,SUB49868,revolving,2022-07-19,2024-07-18,2000,2000,668.6,250,current,R,39
C0810,T02368,Bank_788,SUB99120,installment,2023-09-27,2025-09-26,0,8000,5748.39,250,current,R,25
C0810,T02369,Bank_861,SUB60637,installment,2017-05-21,2021-05-20,0,22000,2665.1,500,current,R,101
C0810,T02370,Bank_864,SUB78151,mortgage,2012-09-02,,0,450000,81924.35,750,current,R,157
C0810,T02371,Bank_537,SUB91472,mortgage,2025-10-06,2028-10-05,0,320000,279652.49,500,current,R,1
C0811,T02372,Bank_771,SUB40845,installment,2020-07-26,2023-07-26,0,8000,6688.72,0,current,R,63
C0811,T02373,Bank_760,SUB36671,installment,2013-09-08,2014-09-08,0,12000,3325.69,100,current,R,145
C0811,T02374,Bank_789,SUB30676,revolving,2025-08-20,,30000,30000,28528.27,100,current,R,2
C0811,T02375,Bank_201,SUB57685,mortgage,2015-01-03,2016-01-03,0,320000,61812.91,250,current,R,129
C0812,T02376,Bank_281,SUB20426,mortgage,2016-02-07,2020-02-06,0,250000,167933.43,100,current,R,116
C0812,T02377,Bank_456,SUB89219,mortgage,2015-08-02,2016-08-01,0,450000,218047.62,100,current,R,122
C0813,T02378,Bank_105,SUB23788,mortgage,2017-02-22,2021-02-21,0,320000,128927.63,100,current,R,104
C0813,T02379,Bank_323,SUB76887,revolving,2012-08-13,,2000,2000,1842.9,250,current,R,158
C0814,T02380,Bank_806,SUB82410,installment,2013-06-03,2017-06-02,0,22000,13509.19,100,30_days_late,R,148
C0814,T02381,Bank_850,SUB78114,revolving,2024-01-05,2029-01-03,1000,1000,830.02,250,current,R,21
C0814,T02382,Bank_797,SUB11653,mortgage,2010-09-24,2015-09-23,0,180000,34483.03,100,current,R,181
C0815,T02383,Bank_561,SUB60381,installment,2021-10-28,2023-10-28,0,8000,4356.23,500,current,R,48
C0815,T02384,Bank_842,SUB48028,revolving,2015-06-05,2016-06-04,1000,1000,231.43,750,current,R,124
C0816,T02385,Bank_543,SUB71378,revolving,2016-03-13,2017-03-13,30000,30000,22414.78,100,current,R,115
C0816,T02386,Bank_872,SUB32188,revolving,2023-12-05,,2000,2000,654.13,750,current,R,22
C0817,T02387,Bank_977,SUB13035,revolving,2024-04-25,2026-04-25,20000,20000,11408.75,500,current,R,18
C0817,T02388,Bank_128,SUB68636,revolving,2019-11-01,2021-10-31,20000,20000,10420.59,100,current,R,71
C0817,T02389,Bank_338,SUB75086,installment,2020-06-01,2025-05-31,0,12000,6550.06,750,current,R,64
C0818,T02390,Bank_502,SUB45730,mortgage,2018-07-15,2019-07-15,0,180000,100218.1,100,current,R,87
C0818,T02391,Bank_267,SUB67916,revolving,2019-01-11,,5000,5000,1672.83,100,current,R,81
C0818,T02392,Bank_806,SUB81715,revolving,2015-08-21,2019-08-20,30000,30000,4561.31,100,current,R,122
C0818,T02393,Bank_970,SUB60246,revolving,2017-03-01,2018-03-01,1000,1000,813.36,750,30_days_late,R,103
C0819,T02394,Bank_580,SUB93628,revolving,2010-02-20,2013-02-19,2000,2000,621.47,100,current,R,188
C0819,T02395,Bank_978,SUB67662,installment,2018-08-26,2019-08-26,0,8000,5292.49,500,30_days_late,R,86
C0819,T02396,Bank_949,SUB17341,mortgage,2023-09-18,2025-09-17,0,180000,31857.57,0,current,R,25
C0819,T02397,Bank_773,SUB78316,mortgage,2024-12-22,2027-12-22,0,320000,173217.2,250,current,R,10
C0820,T02398,Bank_526,SUB19335,installment,2011-02-04,,0,18000,12433.55,750,current,R,176
C0820,T02399,Bank_413,SUB53398,revolving,2020-03-09,2021-03-09,10000,10000,574.5,100,current,R,67
C0821,T02400,Bank_412,SUB69259,revolving,2025-08-25,2027-08-25,30000,30000,6522.31,500,60_days_late,R,2
C0821,T02401,Bank_759,SUB33931,revolving,2015-08-15,2018-08-14,30000,30000,4884.53,500,current,R,122
C0822,T02402,Bank_997,SUB34926,installment,2018-09-19,2020-09-18,0,22000,4128.64,250,current,R,85
C0822,T02403,Bank_935,SUB90269,mortgage,2016-11-24,2020-11-23,0,180000,31837.09,0,current,R,107
C0822,T02404,Bank_392,SUB44939,revolving,2017-10-17,2021-10-16,30000,30000,18065.09,750,current,R,96
C0822,T02405,Bank_345,SUB89011,revolving,2014-11-15,2019-11-14,5000,5000,3569.61,500,current,R,131
C0823,T02406,Bank_340,SUB50860,installment,2023-11-15,2025-11-14,0,12000,4081.81,0,current,R,23
C0823,T02407,Bank_807,SUB27457,installment,2010-07-21,2011-07-21,0,22000,4546.4,100,current,R,183
C0824,T02408,Bank_322,SUB35553,revolving,2021-07-23,2024-07-22,10000,10000,2233.09,750,current,R,51
C0824,T02409,Bank_992,SUB48075,installment,2021-08-02,2024-08-01,0,18000,14170.39,500,current,R,50
C0825,T02410,Bank_270,SUB20623,mortgage,2012-02-04,2015-02-03,0,320000,96418.14,750,current,R,164
C0825,T02411,Bank_213,SUB26124,installment,2019-03-28,2022-03-27,0,12000,6065.28,100,current,R,79
C0826,T02412,Bank_551,SUB36777,mortgage,2018-08-21,2021-08-20,0,450000,133534.1,750,current,R,86
C0826,T02413,Bank_974,SUB10275,mortgage,2020-04-21,,0,450000,170851.91,100,current,R,66
C0826,T02414,Bank_682,SUB33255,installment,2011-08-11,2014-08-10,0,8000,6280.48,500,current,R,170
C0827,T02415,Bank_615,SUB22031,mortgage,2017-01-11,,0,250000,67418.09,100,current,R,105
C0827,T02416,Bank_415,SUB36946,revolving,2014-05-13,,30000,30000,14377.94,750,30_days_late,R,137
C0827,T02417,Bank_127,SUB59495,mortgage,2011-11-03,,0,450000,14722.4,750,current,R,167
C0827,T02418,Bank_602,SUB88344,mortgage,2023-04-24,2026-04-23,0,180000,155828.51,100,current,R,30
C0828,T02419,Bank_268,SUB51736,installment,2011-07-11,2012-07-10,0,22000,2204.04,100,current,R,171
C0828,T02420,Bank_291,SUB72992,revolving,2010-03-24,,10000,10000,623.36,0,current,R,187
C0828,T02421,Bank_500,SUB20478,mortgage,2015-09-26,2019-09-25,0,250000,158329.21,250,current,R,121
C0828,T02422,Bank_732,SUB89234,revolving,2018-12-23,2021-12-22,5000,5000,276.09,750,current,R,82
C0829,T02423,Bank_501,SUB11814,mortgage,2024-09-09,2025-09-09,0,180000,53006.56,500,current,R,13
C0829,T02424,Bank_273,SUB78002,mortgage,2025-04-27,2027-04-27,0,450000,38259.23,0,current,R,6
C0829,T02425,Bank_871,SUB74196,installment,2020-12-20,2025-12-19,0,22000,21038.04,750,current,R,58
C0829,T02426,Bank_544,SUB12079,installment,2015-10-08,2018-10-07,0,22000,12579.39,250,current,R,120
C0830,T02427,Bank_890,SUB46797,mortgage,2019-12-21,2022-12-20,0,250000,150258.61,100,current,R,70
C0830,T02428,Bank_747,SUB63715,installment,2017-10-02,,0,22000,16112.62,500,current,R,96
C0830,T02429,Bank_597,SUB52815,installment,2022-07-23,2027-07-22,0,12000,4355.25,750,current,R,39
C0831,T02430,Bank_392,SUB23603,revolving,2015-02-02,2018-02-01,10000,10000,1785.87,500,current,R,128
C0831,T02431,Bank_339,SUB52159,installment,2010-03-28,2015-03-27,0,8000,4013.13,0,current,R,187
C0832,T02432,Bank_557,SUB64703,mortgage,2021-04-11,2024-04-10,0,250000,117951.08,500,current,R,54
C0832,T02433,Bank_867,SUB30278,installment,2021-06-15,,0,18000,10039.06,500,current,R,52
C0832,T02434,Bank_603,SUB52548,mortgage,2020-02-06,2023-02-05,0,320000,135211.63,100,current,R,68
C0833,T02435,Bank_265,SUB37397,mortgage,2015-08-19,2017-08-18,0,320000,179233.14,750,current,R,122
C0833,T02436,Bank_548,SUB10120,mortgage,2022-08-09,2027-08-08,0,180000,28173.74,500,current,R,38
C0834,T02437,Bank_427,SUB39016,revolving,2018-02-11,2019-02-11,5000,5000,788.81,500,current,R,92
C0834,T02438,Bank_527,SUB19217,mortgage,2020-02-23,,0,450000,171050.14,250,current,R,68
C0835,T02439,Bank_309,SUB44532,installment,2014-12-14,2015-12-14,0,8000,4085.42,750,current,R,130
C0835,T02440,Bank_457,SUB89066,mortgage,2023-02-03,2027-02-02,0,450000,90585.55,250,current,R,32
C0835,T02441,Bank_924,SUB60409,installment,2016-11-07,2017-11-07,0,8000,5627.38,750,current,R,107
C0836,T02442,Bank_408,SUB42741,revolving,2017-04-27,2019-04-27,20000,20000,16051.88,100,current,R,102
C0836,T02443,Bank_582,SUB82525,revolving,2023-11-26,,30000,30000,5805.15,250,current,R,23
C0837,T02444,Bank_568,SUB70788,revolving,2011-12-06,2012-12-05,20000,20000,5013.67,750,current,R,166
C0837,T02445,Bank_616,SUB24526,installment,2024-04-28,2028-04-27,0,18000,6530.35,100,current,R,18
C0837,T02446,Bank_340,SUB16463,revolving,2020-12-09,2021-12-09,1000,1000,154.12,500,current,R,58
C0837,T02447,Bank_770,SUB78160,revolving,2014-04-23,2015-04-23,5000,5000,3357.83,0,current,R,138
C0838,T02448,Bank_550,SUB46889,revolving,2020-12-26,2021-12-26,10000,10000,2603.83,750,current,R,58
C0838,T02449,Bank_530,SUB47440,mortgage,2013-06-21,,0,320000,100314.01,750,current,R,148
C0838,T02450,Bank_680,SUB52885,mortgage,2017-12-09,2021-12-08,0,450000,116675.22,500,current,R,94
C0839,T02451,Bank_311,SUB69500,revolving,2015-06-06,2017-06-05,30000,30000,23571.08,0,current,R,124
C0839,T02452,Bank_947,SUB87262,mortgage,2024-02-06,2026-02-05,0,320000,169437.73,100,current,R,20
C0839,T02453,Bank_936,SUB61587,installment,2019-10-12,,0,18000,11158.98,500,current,R,72
C0840,T02454,Bank_479,SUB32265,revolving,2019-05-14,2022-05-13,2000,2000,1623.36,500,current,R,77
C0840,T02455,Bank_614,SUB87060,installment,2019-03-28,2023-03-27,0,18000,6066.44,100,current,R,79
C0840,T02456,Bank_730,SUB99007,revolving,2025-08-20,2026-08-20,30000,30000,9276.32,100,current,R,2
